firstAuthor,IDP_dMRI_Trait,reportedTrait,samplesize,ftp,summaryStatistics,accessionId,efoTraits,genotypingTechnologies,pubmedId,publicationDate,journal,title,SampleDescription
Smith SM,ODI_FxST_L,IDP dMRI OD Fornix cres+Stria terminalis L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004441/GCST90004441_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004441,GCST90004441,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_FxST_R,IDP dMRI OD Fornix cres+Stria terminalis R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004440/GCST90004440_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004440,GCST90004440,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_gCC,IDP dMRI OD Genu of corpus callosum,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004404/GCST90004404_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004404,GCST90004404,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_ICP_L,IDP dMRI OD Inferior cerebellar peduncle L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004413/GCST90004413_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004413,GCST90004413,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_ICP_R,IDP dMRI OD Inferior cerebellar peduncle R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004412/GCST90004412_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004412,GCST90004412,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_MCP,IDP dMRI OD Middle cerebellar peduncle,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004402/GCST90004402_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004402,GCST90004402,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_ML_L,IDP dMRI OD Medial lemniscus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004411/GCST90004411_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004411,GCST90004411,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_ML_R,IDP dMRI OD Medial lemniscus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004410/GCST90004410_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004410,GCST90004410,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_PCR_L,IDP dMRI OD Posterior corona radiata L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004429/GCST90004429_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004429,GCST90004429,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_PCR_R,IDP dMRI OD Posterior corona radiata R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004428/GCST90004428_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004428,GCST90004428,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_PCT,IDP dMRI OD Pontine crossing tract,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004403/GCST90004403_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004403,GCST90004403,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_PLIC_L,IDP dMRI OD Posterior limb of internal capsule L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004421/GCST90004421_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004421,GCST90004421,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_PLIC_R,IDP dMRI OD Posterior limb of internal capsule R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004420/GCST90004420_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004420,GCST90004420,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_PTIC_L,IDP dMRI OD Posterior thalamic radiation L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004431/GCST90004431_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004431,GCST90004431,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_PTIC_R,IDP dMRI OD Posterior thalamic radiation R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004430/GCST90004430_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004430,GCST90004430,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_RLIC_L,IDP dMRI OD Retrolenticular part of internal capsule L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004423/GCST90004423_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004423,GCST90004423,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_RLIC_R,IDP dMRI OD Retrolenticular part of internal capsule R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004422/GCST90004422_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004422,GCST90004422,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_sCC,IDP dMRI OD Splenium of corpus callosum,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004406/GCST90004406_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004406,GCST90004406,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_SCP_L,IDP dMRI OD Superior cerebellar peduncle L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004415/GCST90004415_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004415,GCST90004415,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_SCP_R,IDP dMRI OD Superior cerebellar peduncle R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004414/GCST90004414_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004414,GCST90004414,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_SCR_L,IDP dMRI OD Superior corona radiata L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004427/GCST90004427_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004427,GCST90004427,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_SCR_R,IDP dMRI OD Superior corona radiata R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004426/GCST90004426_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004426,GCST90004426,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_SFOF_L,IDP dMRI OD Superior fronto-occipital fasciculus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004445/GCST90004445_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004445,GCST90004445,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_SFOF_R,IDP dMRI OD Superior fronto-occipital fasciculus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004444/GCST90004444_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004444,GCST90004444,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_SLF_L,IDP dMRI OD Superior longitudinal fasciculus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004443/GCST90004443_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004443,GCST90004443,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_SLF_R,IDP dMRI OD Superior longitudinal fasciculus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004442/GCST90004442_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004442,GCST90004442,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_SS_L,IDP dMRI OD Sagittal stratum L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004433/GCST90004433_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004433,GCST90004433,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_SS_R,IDP dMRI OD Sagittal stratum R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004432/GCST90004432_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004432,GCST90004432,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_Tp_L,IDP dMRI OD Tapetum L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004449/GCST90004449_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004449,GCST90004449,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_Tp_R,IDP dMRI OD Tapetum R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004448/GCST90004448_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004448,GCST90004448,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_UF_L,IDP dMRI OD Uncinate fasciculus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004447/GCST90004447_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004447,GCST90004447,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ODI_UF_R,IDP dMRI OD Uncinate fasciculus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004446/GCST90004446_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004446,GCST90004446,white matter microstructure measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_ACR_L,IDP dMRI ICVF Anterior corona radiata L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004350/GCST90004350_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004350,GCST90004350,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_ACR_R,IDP dMRI ICVF Anterior corona radiata R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004349/GCST90004349_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004349,GCST90004349,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_ALIC_L,IDP dMRI ICVF Anterior limb of internal capsule L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004344/GCST90004344_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004344,GCST90004344,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_ALIC_R,IDP dMRI ICVF Anterior limb of internal capsule R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004343/GCST90004343_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004343,GCST90004343,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_bCC,IDP dMRI ICVF Body of corpus callosum,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004330/GCST90004330_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004330,GCST90004330,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_CGC_L,IDP dMRI ICVF Cingulum cingulate gyrus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004362/GCST90004362_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004362,GCST90004362,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_CGC_R,IDP dMRI ICVF Cingulum cingulate gyrus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004361/GCST90004361_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004361,GCST90004361,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_CGH_L,IDP dMRI ICVF Cingulum hippocampus L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004364/GCST90004364_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004364,GCST90004364,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_CGH_R,IDP dMRI ICVF Cingulum hippocampus R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004363/GCST90004363_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004363,GCST90004363,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_CP_L,IDP dMRI ICVF Cerebral peduncle L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004342/GCST90004342_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004342,GCST90004342,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_CP_R,IDP dMRI ICVF Cerebral peduncle R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004341/GCST90004341_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004341,GCST90004341,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_CST_L,IDP dMRI ICVF Corticospinal tract L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004334/GCST90004334_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004334,GCST90004334,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_CST_R,IDP dMRI ICVF Corticospinal tract R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004333/GCST90004333_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004333,GCST90004333,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_EC_L,IDP dMRI ICVF External capsule L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004360/GCST90004360_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004360,GCST90004360,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_EC_R,IDP dMRI ICVF External capsule R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004359/GCST90004359_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004359,GCST90004359,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_Fx,IDP dMRI ICVF Fornix,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004332/GCST90004332_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004332,GCST90004332,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_FxST_L,IDP dMRI ICVF Fornix cres+Stria terminalis L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004366/GCST90004366_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004366,GCST90004366,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_FxST_R,IDP dMRI ICVF Fornix cres+Stria terminalis R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004365/GCST90004365_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004365,GCST90004365,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_gCC,IDP dMRI ICVF Genu of corpus callosum,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004329/GCST90004329_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004329,GCST90004329,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_ICP_L,IDP dMRI ICVF Inferior cerebellar peduncle L,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004338/GCST90004338_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004338,GCST90004338,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
Smith SM,ICVF_ICP_R,IDP dMRI ICVF Inferior cerebellar peduncle R,20859,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004337/GCST90004337_buildGRCh37.tsv,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90004001-GCST90005000/GCST90004337,GCST90004337,neuroimaging measurement,Genome-wide genotyping array,33875891,19/04/2021,Nat Neurosci,An expanded set of genome-wide association studies of brain imaging phenotypes in UK Biobank.,859British ancestry individuals
